"pos","name","date","time","map"
"1","Goblin","17/09/17","14.626","jbtujumpin1"
"1","Killa","25/04/19","7.607","jd1"
"1","n00k!e","24/10/15","22.348","jeebzjump1"
"1","prd","10/07/18","10.712","jeebzjump2"
"1","75400379","19/10/18","21.240","jew1"
"1","APKIS","22/07/15","7.776","jewish-jumps"
"1","Goblin","16/04/17","31.107","jewlv3"
"1","Killa","06/01/19","13.659","jfp"
"1","Stoner","30/11/12","7.439","jiggajump1"
"1","Killa","17/04/18","22.670","jiggajump2b"
"1","Goblin","07/08/19","9.458","jiggajump3c"
"1","Killa","06/02/19","8.824","jiggajump5"
"1","n00k!e","01/04/14","9.510","jjump1"
"1","Stoner","09/10/15","12.297","jjump2"
"1","prd","31/10/15","3.648","jjump3"
"1","Killa","11/05/18","3.258","jjump4"
"1","leviathan","31/12/18","1.542","jjump5"
"1","neoxotb","16/03/19","36.171","jjump6"
"1","Goblin","21/04/18","17.887","jjump8"
"1","Killa","05/05/18","17.718","jkid-jmp1"
"1","Killa","04/04/19","12.768","jkid-jmp2"
"1","Goblin","29/06/18","7.475","jkid-jmp3"
"1","n00k!e","15/11/15","8.745","jmjump1e"
"1","Killa","18/10/18","15.949","jmjump2"
"1","KroPP","15/08/15","33.113","jmr-01"
"1","[3M.ROSS]","22/07/14","80.445","jmr-02"
"1","APKIS","21/10/17","12.117","jojump"
"1","Killa","12/07/19","19.851","jojump10"
"1","Killa","24/11/18","16.172","jojump11"
"1","Killa","11/05/19","14.533","jojump12"
"1","prd","29/04/18","9.296","jojump13"
"1","KroPP","23/01/15","9.719","jojump14"
"1","santher","23/11/18","4.907","jojump15"
"1","Stoner","19/10/17","30.271","jojump16"
"1","Killa","04/03/19","16.391","jojump17"
"1","prd","13/10/18","31.257","jojump18"
"1","APKIS","06/08/18","26.793","jojump19"
"1","ace","08/12/18","13.386","jojump2"
"1","Killa","03/05/18","13.710","jojump20"
"1","Goblin","03/07/19","18.361","jojump21"
"1","Goblin","26/01/19","18.336","jojump22"
"1","qTr","30/06/18","33.592","jojump23"
"1","Killa","18/07/19","14.470","jojump3"
"1","APKIS","23/07/18","12.824","jojump4"
"1","prd","30/09/18","11.402","jojump5"
"1","prd","10/06/15","12.915","jojump6"
"1","neoxotb","26/10/19","15.255","jojump7"
"1","Goblin","04/03/18","17.788","jojump8"
"1","prd","21/01/15","21.268","jojump9"
"1","baknd","29/08/15","6.040","jq_jumps"
"1","prd","04/11/18","7.564","jump1"
"1","Killa","03/07/19","14.080","jump2thesky"
"1","KroPP","11/04/15","48.948","jump_a"
"1","prd","11/09/16","5.458","jump_training"
"1","Killa","22/09/18","14.865","jumpclimb"
"1","Lofas","17/09/14","13.585","jumpclimb2"
"1","Goblin","11/05/19","23.604","jumpclimb3b"
"1","prd","18/10/18","21.855","jumpclimb4"
"1","Lofas","16/10/13","6.142","jumpdm1"
"1","Killa","18/03/19","8.748","jumpeasy1"
"1","KroPP","21/03/16","6.575","jumpeasy2"
"1","Goblin","05/02/19","12.692","jumper"
"1","Goblin","28/11/17","8.761","jumph1gh"
"1","prd","17/09/17","17.093","jumph1gh2e"
"1","Goblin","27/02/19","12.856","jumph1ghle"
"1","Killa","19/03/19","26.344","jumphard1"
"1","Killa","17/07/18","9.020","jumphard2"
"1","KroPP","17/12/15","18.929","jumphard3"
"1","Goblin","14/10/17","10.114","jumphard4"
"1","prd","17/11/18","17.574","jumphard5"
"1","prd","05/12/15","13.637","jumphard8"
"1","Killa","17/08/18","12.132","jumpish"
"1","prd","28/11/15","3.984","jumpish11"
"1","Goblin","22/11/17","12.359","jumpish12"
"1","Killa","02/09/18","7.684","jumpish13"
"1","prd","11/01/16","6.565","jumpish14"
"1","n00k!e","03/11/15","8.434","jumpish15"
"1","Killa","31/07/18","13.036","jumpish16"
"1","ziomek","17/09/19","22.080","jumpish17"
"1","Castro","12/10/15","16.643","jumpish18"
"1","Lofas","31/03/13","12.511","jumpish19"
"1","KroPP","17/10/13","11.178","jumpish2"
"1","prd","17/01/19","12.032","jumpish20"
"1","prd","23/07/18","4.865","jumpish21"
"1","n00k!e","13/12/15","21.462","jumpish22"
"1","cr33pz","18/04/14","3.736","jumpish23"
"1","prd","14/12/18","18.080","jumpish24"
"1","prd","15/01/16","14.861","jumpish25"
"1","Killa","25/11/19","7.967","jumpish26"
"1","Killa","09/03/19","24.006","jumpish27a"
"1","Lofas","19/11/13","15.646","jumpish28"
"1","Goblin","24/10/15","8.393","jumpish29"
"1","Goblin","23/12/17","24.310","jumpish31"
"1","Stoner","03/12/17","10.824","jumpish33"
"1","Caboom","07/04/18","28.931","jumpish34"
"1","Goblin","03/02/16","17.060","jumpish36"
"1","prd","04/11/16","17.318","jumpish37"
"1","Lofas","04/03/16","38.232","jumpish38"
"1","Lofas","08/01/16","20.317","jumpish39"
"1","KroPP","11/06/14","18.568","jumpish4"
"1","KroPP","14/06/14","37.726","jumpish40"
"1","Lofas","23/01/16","13.001","jumpish41"
"1","Killa","14/11/18","6.790","jumpish42"
"1","Goblin","04/03/18","22.407","jumpish5"
"1","Goblin","24/08/18","24.731","jumpish6"
"1","Killa","18/09/19","2.194","jumpish7"
"1","KroPP","13/06/14","12.057","jumpish8"
"1","Killa","11/12/18","21.061","jumpish9"
"1","APKIS","03/01/19","25.940","jumpit1"
"1","Killa","24/04/18","20.615","jumpit3"
"1","Killa","09/05/19","11.708","jumpjail2"
"1","Goblin","29/11/17","9.419","jumplava2"
"1","Killa","17/04/19","22.647","jumpoutside"
"1","prd","05/01/19","9.132","jumprail1"
"1","yogurt","26/10/17","20.686","jumprail2"
"1","Lofas","18/09/17","23.366","jumprail3"
"1","Killa","15/05/19","6.871","jumps_clan1b"
"1","Goblin","18/03/18","28.776","jumps_clan2"
"1","Killa","24/10/18","17.493","jumps_clan_map"
"1","Lofas","07/08/15","5.285","jumps_tryout"
"1","Killa","25/01/18","8.920","jumps_tryouts"
"1","KroPP","01/04/15","34.115","jumpspy"
"1","APKIS","19/01/18","9.874","jumptest"
"1","yogurt","06/10/18","22.043","jumptest2"
"1","Killa","15/12/18","24.060","jumpwar"
"1","KroPP","09/11/14","44.773","jumpwar10"
"1","n00k!e","05/12/15","22.119","jumpwar11"
"1","Killa","05/03/19","15.904","jumpwar12"
"1","Killa","09/12/18","19.131","jumpwar2"
"1","Lofas","16/05/15","134.103","jumpwar24"
"1","Killa","27/09/19","39.237","jumpwar3"
"1","KroPP","30/10/14","9.023","jumpwar4"
"1","APKIS","03/01/18","25.396","jumpwar5"
"1","Killa","05/01/13","14.658","jumpwar6"
"1","Goblin","31/08/18","39.079","jumpwar7"
"1","Lofas","04/03/14","9.801","jumpwar8"
"1","KroPP","25/06/14","19.597","jumpwar9"
"1","Killa","30/11/18","9.809","jumpy"
"1","APKIS","14/05/15","16.014","jumpzz2"
"1","Goblin","14/09/17","22.371","jupiter"
"1","Goblin","31/10/19","22.302","jupiter1"
"1","Goblin","31/10/19","13.731","jupiter2"
"1","Castro","06/10/18","35.839","jupiter3"
"1","Killa","19/03/18","27.823","jupiter4"
"1","prd","09/08/16","10.452","jupiter5"
"1","KroPP","16/02/16","15.342","jyx1"
"1","APKIS","22/07/15","18.148","kabjump1"
"1","Goblin","19/07/19","5.313","kcjump1"
"1","n00k!e","28/12/15","39.572","kcjump4"
"1","prd","11/09/17","10.338","keke5"
"1","Killa","15/11/18","21.264","keke9"
"1","Castro","17/08/18","18.239","kenjump1"
"1","Caboom","18/08/18","26.268","kenjump2"
"1","Killa","09/03/19","22.009","kenpachi"
"1","Goblin","27/10/17","11.205","kfmap2"
"1","APKIS","29/02/16","30.569","khainejumps"
"1","Killa","08/05/19","12.084","khainejumps2"
"1","Lofas","25/11/15","24.078","khainejumps3"
"1","KroPP","19/01/14","32.170","khainejumps4"
"1","ziomek","19/04/19","11.746","khainejumps5"
"1","prd","07/08/18","28.434","khainejumps6"
"1","Killa","14/02/19","20.347","khainejumps7"
"1","APKIS","26/11/17","29.323","khainejumps8"
"1","prd","13/08/18","16.003","khainejumps9"
"1","Killa","04/03/19","22.906","khanjump"
"1","Lofas","16/07/15","14.689","khanjump2"
"1","Beepbeep","21/09/19","23.976","khanjump3"
"1","SBL","17/07/19","32.951","killer"
"1","sbammm","01/02/17","25.673","killer2"
"1","Killa","11/05/19","17.206","kj_jump1"
"1","prd","29/11/17","104.428","kjump1"
"1","n00k!e","30/09/17","24.954","kjumps1"
"1","n00k!e","07/06/13","26.334","kjumps2"
"1","prd","18/12/17","32.340","kjumps3"
"1","KroPP","04/07/13","38.187","kjumps4"
"1","prd","28/06/18","22.372","kldsjump1"
"1","neoxotb","08/02/19","24.797","kldsjump2a"
"1","Goblin","23/12/18","7.134","knjump3"
"1","KroPP","23/01/15","74.351","kokos1"
"1","Goblin","05/09/17","39.133","kokos2"
"1","Goblin","09/02/18","26.178","kokos3"
"1","KroPP","08/09/15","116.268","koldjump1"
"1","n00k!e","30/08/15","52.375","koldjump2"
"1","KroPP","12/01/14","30.386","konopa1"
"1","Goblin","26/06/15","27.429","konopa10"
"1","Killa","12/10/18","17.665","konopa2"
"1","Goblin","03/03/18","32.039","konopa3"
"1","n00k!e","21/04/15","18.730","konopa4"
"1","Lofas","10/10/15","17.589","konopa5"
"1","Killa","17/03/15","19.886","konopa6"
"1","prd","11/09/17","18.119","konopa7"
"1","n00k!e","12/01/14","13.070","konopa8"
"1","Killa","25/02/18","15.694","konopa9"
"1","prd","03/07/18","6.867","konopajump1"
"1","n00k!e","20/06/13","123.332","konopajump2"
"1","Killa","05/09/18","16.174","kosmodrom"
"1","Killa","26/02/18","18.989","kropp1"
"1","Killa","12/04/18","17.127","kropp2"
"1","Goblin","21/09/18","17.796","ksone"
"1","Goblin","17/12/17","29.597","ksthree"
"1","_PLAY_","09/12/18","8.963","kstwo"
"1","ziomek","13/12/19","29.399","kurzjump2"
"1","n00k!e","25/10/15","12.153","kurzjump3"
"1","Killa","13/03/18","21.296","l33t_jumps_tryouts"
"1","Goblin","24/08/17","18.446","l33tjump1"
"1","Killa","13/04/18","12.946","l33tjump2"
"1","n00k!e","09/04/15","14.311","l33tjump3"
"1","Killa","13/08/19","25.565","l33tjump4a"
"1","n00k!e","09/10/15","14.747","l33tjump5"
"1","KroPP","17/10/13","29.093","l33tjumping1"
"1","n00k!e","29/03/15","12.875","l33tjumping1a"
"1","prd","16/07/18","32.209","lasjumps01"
"1","Killa","29/12/18","16.814","lasjumps2"
"1","KroPP","09/03/14","23.291","lasjumps3"
"1","Killa","25/08/19","21.552","lavacave"
"1","KroPP","27/12/15","30.394","lazyjump1"
"1","prd","25/07/18","23.591","lazyjump2_test1"
"1","n00k!e","29/10/15","7.663","lcraft"
"1","greedisgood210","14/08/19","6.521","ld_deathjump"
"1","KroPP","27/05/14","21.565","ldjump1"
"1","Killa","17/02/18","36.817","ldjump2"
"1","Killa","11/03/18","6.058","ldjump3"
"1","KroPP","03/08/13","16.590","ldjump4"
"1","Killa","02/08/18","8.851","ldjump5"
"1","Goblin","29/09/18","22.520","ldjump6"
"1","Lofas","17/07/14","6.064","ldmjmp1"
"1","Killa","08/01/19","6.908","lilredsarcticjumps"
"1","KroPP","05/04/15","17.643","lilredsjumpz"
"1","KroPP","24/12/15","12.782","lilredsnewbjumpz"
"1","Killa","03/12/19","30.981","lilredstallmap"
"1","Killa","14/10/19","8.000","ljump1"
"1","APKIS","02/06/18","25.453","lograv1"
"1","n00k!e","04/03/14","19.278","loljumpin"
"1","Killa","01/02/19","35.894","lucijump1"
"1","prd","01/12/16","18.325","lucijump10"
"1","prd","25/01/16","8.576","lucijump11"
"1","Goblin","09/09/13","10.786","lucijump12"
"1","Killa","09/10/18","9.107","lucijump13"
"1","Goblin","05/05/18","20.960","lucijump2"
"1","prd","03/06/18","18.354","lucijump3"
"1","Killa","25/04/19","19.603","lucijump4"
"1","qTr","01/06/18","9.332","lucijump5a"
"1","Goblin","08/06/19","11.697","lucijump6"
"1","Killa","10/10/18","20.648","lucijump6a"
"1","Killa","11/02/19","27.230","lucijump7"
"1","APKIS","12/08/15","32.520","lucijump9a"
"1","prd","02/12/16","15.604","lucimap4"
"1","prd","06/10/15","43.606","luumjump1"
"1","Lofas","04/08/13","5.430","lvl1"
"1","OpkeZ","08/11/19","22.904","m-whoajumps1"
"1","OpkeZ","08/08/19","25.647","madcnt"
"1","yogurt","22/11/17","12.609","madjumping2"
"1","KroPP","31/05/14","83.890","madjumping2001"
"1","ace","22/10/15","21.666","madjumping2002"
"1","n00k!e","18/01/14","68.461","madjumping2003"
"1","prd","04/12/18","16.162","madjumping2004_1"
"1","prd","19/07/18","18.247","madjumping2004_2"
"1","quazilin","03/02/14","443.278","madjumping2005"
"1","Killa","13/02/19","8.350","madjumping3"
"1","Lofas","03/08/15","8.902","madjumping4"
"1","ace","20/09/18","9.351","madjumping5"
"1","APKIS","08/05/15","12.768","madjumping6"
"1","Goblin","06/12/17","12.742","madjumping8"
"1","KroPP","15/01/14","34.780","maka2"
"1","Goblin","26/12/17","22.874","mao"
"1","santher","14/03/14","39.391","mario"
"1","n00k!e","14/10/15","32.978","mario2"
"1","Goblin","09/05/19","6.435","masjump1"
"1","prd","05/01/19","13.431","masterjumps1"
"1","Killa","29/01/14","13.585","matrix_jumps1"
"1","KroPP","22/12/15","18.283","maximumred"
"1","Lofas","16/04/15","23.510","mayanjump4"
"1","Castro","18/12/14","5.954","mazemania"
"1","Castro","14/08/18","37.336","mazemania2"
"1","n00k!e","16/03/14","16.730","mazzjumps"
"1","prd","25/04/18","12.668","mazzjumps2"
"1","Lofas","01/11/14","51.983","memijump1a"
"1","prd","05/08/18","36.490","merc1"
"1","prd","21/10/16","27.660","merc2"
"1","APKIS","14/05/15","58.218","merc4"
"1","KroPP","12/06/14","32.202","methodjumping1b"
"1","Goblin","08/07/19","13.048","mf_jump1"
"1","ds.ads","27/09/12","8.252","mf_jump2"
"1","prd","11/12/18","6.260","mf_jump3b"
"1","yogurt","16/12/17","11.461","mf_jump4"
"1","KroPP","31/05/14","19.514","midnight"
"1","Killa","13/04/18","6.238","minijump"
"1","ds.ads","09/09/12","57.367","miscjmpz1a"
"1","santher","03/04/12","73.673","miscjmpz2a"
"1","ziomek","19/08/19","43.863","mj1"
"1","Goblin","18/03/18","9.540","moomap1"
"1","Killa","23/05/19","14.781","moomap10"
"1","prd","18/11/16","17.055","moomap11"
"1","n00k!e","25/10/14","22.854","moomap12"
"1","ace","22/09/18","12.939","moomap13"
"1","_PLAY_","06/11/12","4.993","moomap14"
"1","prd","08/02/18","28.082","moomap15"
"1","iCyclical","26/01/19","21.149","moomap16"
"1","Killa","27/12/18","25.719","moomap2"
"1","Direktor","19/05/18","12.809","moomap3"
"1","Goblin","10/05/18","27.352","moomap4"
"1","prd","18/09/15","19.267","moomap5"
"1","Goblin","18/05/19","38.498","moomap6"
"1","SBL","23/05/14","82.213","moomap7"
"1","Goblin","27/06/19","49.724","moomap8"
"1","Goblin","03/03/18","38.546","moomap9a"
"1","prd","10/11/18","70.679","mountainwalk"
"1","Goblin","28/10/17","24.261","mpjump2"
"1","Killa","17/02/19","16.740","msr"
"1","Killa","07/12/18","16.723","mulejumps1"
"1","n00k!e","23/11/15","13.762","mulejumps2"
"1","Caboom","22/02/18","19.226","mulejumps3"
"1","Killa","17/10/19","5.485","mulemap11"
"1","Killa","14/02/18","15.681","mulemap12"
"1","Killa","02/05/18","30.286","mulemap14"
"1","Goblin","21/12/17","27.792","mulemap15"
"1","Goblin","18/12/17","26.641","mulemap16"
"1","Killa","25/09/19","19.750","mulemap17"
"1","Killa","25/11/18","25.351","mulemap18"
"1","prd","08/11/18","21.072","mulemap19"
"1","prd","29/10/17","15.791","mulemap20"
"1","Killa","11/10/18","10.958","mulemap21"
"1","Caboom","28/07/18","13.303","mulemap22"
"1","Goblin","21/02/16","20.173","mulemap23"
"1","prd","08/11/18","8.842","mulemap24"
"1","mule_0wnz","20/01/16","16.903","mulemap4"
"1","Zod","23/05/18","35.244","mulemap5"
"1","GreenJumper","07/09/17","37.244","mulemap6"
"1","Lofas","24/09/15","24.757","mulemap7"
"1","prd","16/09/18","41.124","mulemap8"
"1","Goblin","22/02/16","18.427","mulemap9"
"1","Goblin","27/06/19","9.451","mzc1"
"1","Killa","14/10/18","8.875","mzc15"
"1","cr33pz","06/03/15","5.916","mzc2complete"
"1","Goblin","02/08/18","15.823","mzc5"
"1","n00k!e","19/11/15","9.018","mzc_action1"
"1","Killa","17/04/19","8.777","n00bjumps"
"1","Goblin","24/08/13","4.350","n00k!e_can_fly"
"1","Goblin","28/12/17","6.126","nahjump1"
"1","KroPP","01/04/15","17.662","ned25-jump"
"1","n00k!e","27/12/15","16.759","neox1"
"1","KroPP","23/10/13","13.695","neox2"
"1","Killa","31/08/19","24.139","neox3"
"1","Killa","01/10/19","27.253","neox4"
"1","KroPP","13/06/15","37.200","neox5"
"1","prd","01/01/18","25.827","neox6"
"1","yogurt","03/08/16","50.723","neox7"
"1","Lofas","02/06/14","66.071","neox8"
"1","prd","22/11/16","45.428","neox9"
"1","n00k!e","01/01/14","54.458","neox_2_01"
"1","Goblin","07/09/17","45.183","neox_2_02"
"1","n00k!e","28/09/17","59.739","neox_2_03"
"1","n00k!e","05/03/14","96.798","neox_2_04"
"1","Goblin","11/09/17","88.399","neox_2_04b"
"1","Goblin","03/03/18","80.173","neox_2_05"
"1","KroPP","16/11/14","53.383","neox_2_06"
"1","n00k!e","07/02/15","117.003","neox_2_07"
"1","Goblin","15/01/19","61.074","neox_2_08"
"1","n00k!e","20/06/14","54.186","neox_2_09"
"1","Lofas","11/10/18","167.725","neox_2_10"
"1","ds.ads","02/02/13","70.927","neox_2_11"
"1","KroPP","29/05/14","6.507","nephi1"
"1","Castro","08/12/18","7.399","nephi2"
"1","_PLAY_","19/08/17","4.191","nephi3"
"1","n00k!e","05/02/14","16.110","nephi4"
"1","Killa","30/09/18","4.258","nephi5"
"1","cr33pz","17/06/14","18.546","nephi6"
"1","Goblin","03/11/18","10.392","neur0jumps1"
"1","Killa","03/05/18","18.613","neur0jumps2a"
"1","yogurt","11/10/18","11.882","neur0jumps3"
"1","prd","09/02/16","49.791","neur0jumps4"
"1","Killa","10/03/18","10.021","newbjumpin"
"1","Killa","10/08/18","5.100","newbjumpin2"
"1","Goblin","26/12/17","23.689","newbjumpin3"
"1","Killa","04/05/19","25.430","newbjumps"
"1","Killa","09/05/18","19.825","newbsjump"
"1","prd","05/11/18","12.406","newbzjump1"
"1","Goblin","11/10/17","7.191","newdm17"
"1","Goblin","09/07/19","7.351","ngqjmp2"
"1","prd","23/04/15","9.657","ngqjmp3"
"1","Killa","14/05/19","15.083","ngqjump1"
"1","Killa","13/08/19","11.592","njump1a2"
"1","Lofas","02/08/14","12.288","njump1l33t"
"1","Killa","09/09/19","11.842","njump2"
"1","Killa","24/04/19","6.855","njump2l33t"
"1","Killa","07/11/18","11.506","nojump1"
"1","Killa","09/04/18","13.671","nojump2"
"1","prd","04/11/18","5.507","noname"
"1","Goblin","08/02/18","34.965","nookieclipz"
"1","Killa","16/11/18","33.653","novajump1"
"1","Castro","13/11/14","23.224","novajump2"
"1","Killa","19/01/19","10.575","novajump3"
"1","Killa","29/01/19","22.703","novajump4"
"1","nowicjusz","06/04/13","43.913","novajump6"
"1","KroPP","05/05/14","45.098","nwjump"
"1","Lofas","23/01/16","155.796","nwjump2"
"1","prd","13/11/14","81.508","omegajumps1"
"1","Goblin","30/05/19","34.880","omegarace_01"
"1","Goblin","23/02/16","17.193","omegarace_02"
"1","Killa","11/02/19","13.456","omegarace_03"
"1","prd","21/01/17","44.812","omegarace_04"
"1","Goblin","14/07/19","6.958","omegarace_05"
"1","Castro","16/08/18","21.575","omegarace_06"
"1","KroPP","15/08/15","16.006","opjump1beta"
"1","KroPP","26/03/16","65.608","orangejump1"
"1","ziomek","10/12/19","66.631","ordeerace1"
"1","Goblin","17/09/17","21.008","owner1"
"1","Castro","09/10/14","34.501","owner5"
"1","APKIS","15/10/17","36.672","owner6"
"1","rl","04/03/18","20.880","owner7"
"1","ace","20/04/19","21.543","ownereasy3"
"1","}}Wetarded{{","20/07/19","71.598","ownerjump2"
"1","Goblin","12/10/18","42.891","pain"
"1","Goblin","26/10/18","41.711","pain2"
"1","Goblin","26/10/18","42.147","pain3a"
"1","Goblin","02/11/18","35.835","pain4"
"1","APKIS","24/12/17","34.814","pauljumps1"
"1","KroPP","03/01/14","17.829","phatjump1"
"1","neoxotb","29/11/18","67.465","phxjump"
"1","prd","11/07/18","15.482","phxjump10"
"1","Killa","03/05/18","6.461","phxjump11"
"1","Killa","01/03/19","19.521","phxjump12"
"1","Killa","28/09/18","14.677","phxjump13"
"1","Killa","28/03/19","9.367","phxjump14"
"1","santher","30/10/12","36.019","phxjump15"
"1","Goblin","09/05/19","36.979","phxjump16"
"1","Killa","23/11/18","7.322","phxjump18"
"1","neoxotb","23/10/18","87.581","phxjump19"
"1","Killa","18/03/15","15.924","phxjump22"
"1","Killa","03/10/18","20.134","phxjump23"
"1","KroPP","20/02/16","50.913","phxjump24"
"1","Goblin","05/07/19","26.348","phxjump25"
"1","Killa","25/09/19","13.500","phxjump26"
"1","Stoner","22/12/15","15.300","phxjump27"
"1","n00k!e","27/06/13","10.284","phxjump28"
"1","Killa","05/05/18","16.733","phxjump29"
"1","KroPP","03/01/15","33.969","phxjump2a"
"1","KroPP","29/08/15","46.341","phxjump3"
"1","Killa","17/10/18","24.196","phxjump30"
"1","Goblin","23/02/18","25.056","phxjump31"
"1","KroPP","16/11/14","130.153","phxjump32"
"1","Killa","29/08/19","27.809","phxjump33"
"1","_PLAY_","20/07/15","23.343","phxjump34"
"1","Goblin","20/06/15","15.102","phxjump35"
"1","Killa","24/08/18","15.834","phxjump36"
"1","Killa","14/03/15","29.581","phxjump37"
"1","neoxotb","18/05/18","36.834","phxjump38"
"1","yogurt","19/05/17","28.371","phxjump39"
"1","Lofas","29/08/15","21.281","phxjump4"
"1","Killa","19/12/18","17.474","phxjump40"
"1","APKIS","19/01/18","71.168","phxjump41"
"1","KroPP","31/01/16","89.573","phxjump42"
"1","prd","27/06/18","6.409","phxjump43"
"1","Lofas","13/01/16","26.240","phxjump44"
"1","APKIS","12/11/17","64.469","phxjump45"
"1","n00k!e","21/09/15","31.826","phxjump46"
"1","Lofas","14/07/14","68.679","phxjump48"
"1","n00k!e","12/12/15","23.799","phxjump49"
"1","KroPP","30/08/15","52.478","phxjump5"
"1","Killa","18/01/18","20.775","phxjump50"
"1","n00k!e","15/12/15","19.456","phxjump51"
"1","Killa","02/08/18","16.511","phxjump54"
"1","yogurt","11/09/17","60.121","phxjump55"
"1","Goblin","14/10/19","8.470","phxjump56"
"1","Killa","08/02/18","12.022","phxjump6"
"1","Killa","10/01/19","38.054","phxjump7a"
"1","fish","14/10/14","65.851","phxjump8"
"1","yogurt","12/05/17","65.366","phxjump9"
"1","KroPP","24/05/14","55.079","phxnoob1"
"1","Killa","06/02/18","13.845","phxnoob2"
"1","Killa","23/11/18","8.067","phxnoob4"
"1","Killa","10/01/19","3.682","pimp1"
"1","Killa","22/03/19","2.533","pimp10"
"1","Killa","04/10/19","4.009","pimp2"
"1","Beepbeep","09/06/19","3.744","pimp3"
"1","ace","25/04/17","4.009","pimp4"
"1","prd","18/12/15","3.159","pimp5"
"1","prd","07/10/16","4.307","pimp6"
"1","Killa","16/05/19","3.054","pimp7"
"1","Stoner","22/08/15","3.145","pimp8"
"1","GreenJumper","23/12/17","4.217","pimp9"
"1","Killa","20/06/19","13.361","pimpjumps"
"1","Goblin","05/04/18","21.237","pimpjumps2"
"1","Killa","15/03/19","15.087","pimpjumpz_beta2"
"1","Killa","10/03/15","23.413","pindoljumps1"
"1","Killa","07/01/18","8.922","pindoljumps2"
"1","Killa","22/02/19","25.694","pindoljumps3"
"1","APKIS","14/01/15","8.680","pindoljumps4"
"1","APKIS","01/01/18","22.089","pingujumpz1"
"1","Killa","06/08/16","12.818","piratejump"
"1","Goblin","26/01/18","19.028","pj1"
"1","Killa","25/08/18","6.952","pjump1"
"1","Killa","06/10/18","3.760","platoj5"
"1","Killa","13/05/18","8.186","platorace3"
"1","Killa","29/09/19","20.669","play1"
"1","Killa","31/01/19","27.870","play10"
"1","prd","19/08/17","22.863","play11"
"1","Killa","03/02/19","24.247","play12"
"1","prd","20/11/18","20.369","play13"
"1","Killa","18/11/18","26.142","play14"
"1","n00k!e","24/02/14","21.990","play15"
"1","Goblin","09/09/17","15.639","play16"
"1","n00k!e","09/03/14","19.544","play17"
"1","Castro","15/12/18","31.284","play18"
"1","Goblin","07/08/19","21.166","play2"
"1","KroPP","04/02/16","19.802","play3"
"1","prd","28/09/18","25.449","play4"
"1","ziomek","08/10/19","51.710","play5_2"
"1","Killa","28/11/19","21.146","play6"
"1","Goblin","19/07/19","19.940","play6_rocket"
"1","Goblin","06/06/19","17.146","play7"
"1","Killa","30/01/19","47.580","play8"
"1","ds.ads","17/01/14","34.402","play9"
"1","ace","17/03/18","16.209","playjump1"
"1","n00k!e","17/05/14","17.585","playjump2"
"1","prd","20/01/16","12.213","pod_jtg"
"1","KroPP","18/01/15","57.177","podjump"
"1","Killa","25/03/19","9.155","poej2"
"1","Killa","03/04/19","11.824","poejump1"
"1","Killa","27/11/18","14.506","poojumplv1"
"1","Goblin","13/09/17","38.303","poojumplv6"
"1","Killa","17/02/19","8.576","popsjmp1"
"1","Goblin","05/03/18","26.622","popsjmp10"
"1","KroPP","07/05/14","19.082","popsjmp11"
"1","KroPP","30/11/14","58.959","popsjmp12"
"1","GreenJumper","11/09/13","25.604","popsjmp13"
"1","APKIS","02/12/17","33.070","popsjmp14"
"1","KroPP","16/07/13","24.994","popsjmp15"
"1","Goblin","09/04/18","18.807","popsjmp16"
"1","Killa","29/11/18","14.656","popsjmp17"
"1","GreenJumper","07/09/13","12.248","popsjmp18a"
"1","yogurt","20/12/16","71.316","popsjmp19"
"1","prd","18/01/19","14.228","popsjmp20"
"1","prd","21/12/17","39.295","popsjmp21"
"1","ds.ads","24/10/12","21.394","popsjmp2a"
"1","}}Wetarded{{","28/09/17","28.146","popsjmp3"
"1","Killa","21/02/18","17.768","popsjmp4"
"1","APKIS","04/09/18","54.771","popsjmp5"
"1","Lofas","29/06/15","27.977","popsjmp6"
"1","ds.ads","21/02/16","5.571","popsjmp7"
"1","yogurt","04/09/16","37.344","popsjmp8"
"1","Killa","23/11/18","8.357","popsjmp9"
"1","n00k!e","17/04/14","35.423","popsjumpin1"
"1","Goblin","05/07/19","53.434","popsjumpin10"
"1","prd","18/01/19","75.965","popsjumpin11"
"1","Killa","20/06/19","31.835","popsjumpin12"
"1","ds.ads","01/10/12","24.674","popsjumpin13"
"1","Killa","11/04/19","16.487","popsjumpin14"
"1","prd","06/08/18","35.365","popsjumpin15"
"1","Killa","23/12/12","23.040","popsjumpin16"
"1","Lofas","15/06/13","18.659","popsjumpin17"
"1","Killa","12/03/18","13.359","popsjumpin18"
"1","neoxotb","06/03/18","37.508","popsjumpin19"
"1","Killa","06/04/18","8.050","popsjumpin2"
"1","KroPP","18/02/16","27.026","popsjumpin20"
"1","Killa","05/12/18","11.902","popsjumpin22"
"1","prd","27/01/18","27.826","popsjumpin23"
"1","n00k!e","15/06/14","35.348","popsjumpin24"
"1","KroPP","30/08/15","10.877","popsjumpin25"
"1","KroPP","09/07/14","18.304","popsjumpin26"
"1","n00k!e","12/09/17","16.187","popsjumpin27"
"1","Killa","29/12/18","30.365","popsjumpin28"
"1","Killa","22/07/18","23.454","popsjumpin29"
"1","Killa","22/05/19","24.339","popsjumpin3"
"1","Killa","01/05/19","19.031","popsjumpin30"
"1","Goblin","14/08/18","19.381","popsjumpin31"
